#K-Path      Energy-Level
# NKPTS & NBANDS: 180 240
# Band-Index    1
   0.08658    -16.082849
   0.10823    -16.209923
   0.12987    -16.335716
   0.15152    -16.460029
   0.17316    -16.582722
   0.19481    -16.703685
   0.21645    -16.822840
   0.23810    -16.940074
   0.25974    -17.055338
   0.28139    -17.168578
   0.30303    -17.279741
   0.32468    -17.388766
   0.34632    -17.495635
   0.36797    -17.600320
   0.38961    -17.702768
   0.41126    -17.802965
   0.43291    -17.900877
   0.45455    -17.996491
   0.47620    -18.089800
   0.49784    -18.180757
   0.51949    -18.269373
   0.54113    -18.355620
   0.56278    -18.439484
   0.58442    -18.520952
   0.60607    -18.600011
   0.62771    -18.676632
   0.64936    -18.750831
   0.67100    -18.822597
   0.69265    -18.891902
   0.71429    -18.958759
   0.73594    -19.023141
   0.75758    -19.085051
   0.77923    -19.144473
   0.80087    -19.201421
   0.82252    -19.255870
   0.84417    -19.307820
   0.86581    -19.357269
   0.88746    -19.404207
   0.90910    -19.448635
   0.93075    -19.490543
   0.95239    -19.529929
   0.97404    -19.566796
   0.99568    -19.601125
   1.01733    -19.632926
   1.03897    -19.662192
   1.06062    -19.688919
   1.08226    -19.713115
   1.10391    -19.734768
   1.12555    -19.753873
   1.14720    -19.770440
   1.16884    -19.784457
   1.19049    -19.795926
   1.21213    -19.804850
   1.23378    -19.811227
   1.25542    -19.815050
   1.27707    -19.816330
   1.27707    -19.816330
   1.28060    -19.816328
   1.28413    -19.816325
   1.28766    -19.816324
   1.29119    -19.816321
   1.29472    -19.816321
   1.29825    -19.816321
   1.30178    -19.816319
   1.30531    -19.816320
   1.30884    -19.816320
   1.31237    -19.816320
   1.31590    -19.816320
   1.31943    -19.816322
   1.32296    -19.816321
   1.32649    -19.816321
   1.33002    -19.816322
   1.33355    -19.816322
   1.33708    -19.816323
   1.34061    -19.816322
   1.34414    -19.816323
   1.34767    -19.816323
   1.35120    -19.816324
   1.35473    -19.816324
   1.35826    -19.816323
   1.36179    -19.816324
   1.36532    -19.816321
   1.36885    -19.816324
   1.37238    -19.816326
   1.37591    -19.816325
   1.37943    -19.816325
   1.38296    -19.816324
   1.38649    -19.816324
   1.39002    -19.816324
   1.39355    -19.816324
   1.39708    -19.816325
   1.40061    -19.816326
   1.40414    -19.816323
   1.40767    -19.816325
   1.41120    -19.816324
   1.41473    -19.816325
   1.41826    -19.816325
   1.42179    -19.816325
   1.42532    -19.816325
   1.42885    -19.816326
   1.43238    -19.816326
   1.43591    -19.816327
   1.43944    -19.816326
   1.44297    -19.816323
   1.44650    -19.816322
   1.45003    -19.816321
   1.45356    -19.816321
   1.45709    -19.816321
   1.46062    -19.816321
   1.46415    -19.816321
   1.46768    -19.816321
   1.47121    -19.816320
   1.47474    -19.816320
   1.47827    -19.816317
   1.48180    -19.816318
   1.48533    -19.816319
   1.48533    -19.816330
   1.48886    -19.816328
   1.49239    -19.816328
   1.49592    -19.816325
   1.49945    -19.816324
   1.50298    -19.816324
   1.50651    -19.816325
   1.51004    -19.816325
   1.51357    -19.816326
   1.51710    -19.816326
   1.52063    -19.816326
   1.52416    -19.816326
   1.52769    -19.816327
   1.53122    -19.816327
   1.53475    -19.816328
   1.53828    -19.816329
   1.54181    -19.816328
   1.54534    -19.816329
   1.54887    -19.816329
   1.55240    -19.816328
   1.55593    -19.816328
   1.55946    -19.816329
   1.56299    -19.816329
   1.56652    -19.816327
   1.57005    -19.816327
   1.57358    -19.816326
   1.57710    -19.816328
   1.58063    -19.816328
   1.58416    -19.816324
   1.58769    -19.816324
   1.59122    -19.816325
   1.59475    -19.816324
   1.59828    -19.816324
   1.60181    -19.816325
   1.60534    -19.816326
   1.60887    -19.816324
   1.61240    -19.816322
   1.61593    -19.816323
   1.61946    -19.816323
   1.62299    -19.816324
   1.62652    -19.816323
   1.63005    -19.816323
   1.63358    -19.816322
   1.63711    -19.816325
   1.64064    -19.816326
   1.64417    -19.816327
   1.64770    -19.816327
   1.65123    -19.816326
   1.65476    -19.816325
   1.65829    -19.816324
   1.66182    -19.816323
   1.66535    -19.816323
   1.66888    -19.816325
   1.67241    -19.816325
   1.67594    -19.816325
   1.67947    -19.816325
   1.68300    -19.816324
   1.68653    -19.816325
   1.69006    -19.816325
   1.69359    -19.816325
 
 
# Band-Index    4
   1.69359    -17.323845
   1.69006    -17.323845
   1.68653    -17.323844
   1.68300    -17.323845
   1.67947    -17.323845
   1.67594    -17.323845
   1.67241    -17.323845
   1.66888    -17.323845
   1.66535    -17.323844
   1.66182    -17.323844
   1.65829    -17.323847
   1.65476    -17.323848
   1.65123    -17.323850
   1.64770    -17.323851
   1.64417    -17.323853
   1.64064    -17.323851
   1.63711    -17.323851
   1.63358    -17.323845
   1.63005    -17.323849
   1.62652    -17.323848
   1.62299    -17.323849
   1.61946    -17.323849
   1.61593    -17.323847
   1.61240    -17.323849
   1.60887    -17.323852
   1.60534    -17.323849
   1.60181    -17.323849
   1.59828    -17.323849
   1.59475    -17.323849
   1.59122    -17.323850
   1.58769    -17.323850
   1.58416    -17.323850
   1.58063    -17.323851
   1.57710    -17.323853
   1.57358    -17.323847
   1.57005    -17.323848
   1.56652    -17.323847
   1.56299    -17.323855
   1.55946    -17.323854
   1.55593    -17.323854
   1.55240    -17.323858
   1.54887    -17.323858
   1.54534    -17.323858
   1.54181    -17.323857
   1.53828    -17.323858
   1.53475    -17.323856
   1.53122    -17.323856
   1.52769    -17.323857
   1.52416    -17.323854
   1.52063    -17.323852
   1.51710    -17.323852
   1.51357    -17.323852
   1.51004    -17.323850
   1.50651    -17.323851
   1.50298    -17.323848
   1.49945    -17.323851
   1.49592    -17.323851
   1.49239    -17.323853
   1.48886    -17.323854
   1.48533    -17.323856
   1.48533    -17.323845
   1.48180    -17.323844
   1.47827    -17.323844
   1.47474    -17.323844
   1.47121    -17.323844
   1.46768    -17.323845
   1.46415    -17.323845
   1.46062    -17.323845
   1.45709    -17.323845
   1.45356    -17.323845
   1.45003    -17.323847
   1.44650    -17.323850
   1.44297    -17.323850
   1.43944    -17.323854
   1.43591    -17.323854
   1.43238    -17.323853
   1.42885    -17.323852
   1.42532    -17.323855
   1.42179    -17.323855
   1.41826    -17.323853
   1.41473    -17.323854
   1.41120    -17.323854
   1.40767    -17.323854
   1.40414    -17.323853
   1.40061    -17.323857
   1.39708    -17.323858
   1.39355    -17.323857
   1.39002    -17.323857
   1.38649    -17.323857
   1.38296    -17.323855
   1.37943    -17.323857
   1.37591    -17.323857
   1.37238    -17.323859
   1.36885    -17.323859
   1.36532    -17.323858
   1.36179    -17.323860
   1.35826    -17.323860
   1.35473    -17.323861
   1.35120    -17.323858
   1.34767    -17.323857
   1.34414    -17.323857
   1.34061    -17.323859
   1.33708    -17.323859
   1.33355    -17.323854
   1.33002    -17.323853
   1.32649    -17.323853
   1.32296    -17.323851
   1.31943    -17.323852
   1.31590    -17.323851
   1.31237    -17.323852
   1.30884    -17.323852
   1.30531    -17.323852
   1.30178    -17.323852
   1.29825    -17.323852
   1.29472    -17.323851
   1.29119    -17.323851
   1.28766    -17.323853
   1.28413    -17.323854
   1.28060    -17.323854
   1.27707    -17.323856
   1.27707    -17.323856
   1.25542    -17.322643
   1.23378    -17.319005
   1.21213    -17.312953
   1.19049    -17.304475
   1.16884    -17.293587
   1.14720    -17.280287
   1.12555    -17.264557
   1.10391    -17.246422
   1.08226    -17.225875
   1.06062    -17.202918
   1.03897    -17.177566
   1.01733    -17.149804
   0.99568    -17.119653
   0.97404    -17.087114
   0.95239    -17.052180
   0.93075    -17.014866
   0.90910    -16.975178
   0.88746    -16.933123
   0.86581    -16.888712
   0.84417    -16.841955
   0.82252    -16.792859
   0.80087    -16.741443
   0.77923    -16.687705
   0.75758    -16.631669
   0.73594    -16.573352
   0.71429    -16.512775
   0.69265    -16.449939
   0.67100    -16.384897
   0.64936    -16.317652
   0.62771    -16.248249
   0.60607    -16.176724
   0.58442    -16.103110
   0.56278    -16.027474
   0.54113    -15.949869
   0.51949    -15.870380
   0.49784    -15.789098
   0.47620    -15.706143
   0.45455    -15.621643
   0.43291    -15.535809
   0.41126    -15.448882
   0.38961    -15.361181
   0.36797    -15.273181
   0.34632    -15.185504
   0.32468    -15.099063
   0.30303    -15.015172
   0.28139    -14.935791
   0.25974    -14.863837
   0.23810    -14.803660
   0.21645    -14.941876
   0.19481    -15.096772
   0.17316    -15.251053
   0.15152    -15.404500
   0.12987    -15.556916
   0.10823    -15.708175
   0.08658    -15.858138
   0.06494    -15.954706
   0.04329    -15.825821
   0.02165    -15.696561
   0.00000    -15.568779
 
 
# Band-Index    5
   0.00000    -15.566472
   0.02165    -15.439598
   0.04329    -15.313401
   0.06494    -15.190765
   0.08658    -15.073996
   0.10823    -14.966546
   0.12987    -14.873417
   0.15152    -14.801123
   0.17316    -14.756448
   0.19481    -14.743557
   0.21645    -14.761213
   0.23810    -14.803452
   0.25974    -14.863636
   0.28139    -14.935582
   0.30303    -15.014963
   0.32468    -15.098843
   0.34632    -15.185285
   0.36797    -15.272959
   0.38961    -15.360952
   0.41126    -15.448652
   0.43291    -15.535588
   0.45455    -15.621425
   0.47620    -15.705927
   0.49784    -15.788877
   0.51949    -15.870167
   0.54113    -15.949663
   0.56278    -16.027262
   0.58442    -16.102904
   0.60607    -16.176523
   0.62771    -16.248047
   0.64936    -16.317455
   0.67100    -16.384701
   0.69265    -16.449730
   0.71429    -16.512563
   0.73594    -16.573138
   0.75758    -16.631456
   0.77923    -16.687493
   0.80087    -16.741228
   0.82252    -16.792652
   0.84417    -16.841750
   0.86581    -16.888503
   0.88746    -16.932915
   0.90910    -16.974969
   0.93075    -17.014656
   0.95239    -17.051965
   0.97404    -17.086901
   0.99568    -17.119444
   1.01733    -17.149592
   1.03897    -17.177356
   1.06062    -17.202709
   1.08226    -17.225666
   1.10391    -17.246211
   1.12555    -17.264347
   1.14720    -17.280075
   1.16884    -17.293377
   1.19049    -17.304271
   1.21213    -17.312747
   1.23378    -17.318805
   1.25542    -17.322439
   1.27707    -17.323659
   1.27707    -17.323659
   1.28060    -17.323658
   1.28413    -17.323653
   1.28766    -17.323652
   1.29119    -17.323647
   1.29472    -17.323647
   1.29825    -17.323645
   1.30178    -17.323646
   1.30531    -17.323644
   1.30884    -17.323644
   1.31237    -17.323644
   1.31590    -17.323639
   1.31943    -17.323643
   1.32296    -17.323638
   1.32649    -17.323636
   1.33002    -17.323639
   1.33355    -17.323640
   1.33708    -17.323642
   1.34061    -17.323644
   1.34414    -17.323643
   1.34767    -17.323644
   1.35120    -17.323644
   1.35473    -17.323644
   1.35826    -17.323644
   1.36179    -17.323647
   1.36532    -17.323647
   1.36885    -17.323646
   1.37238    -17.323646
   1.37591    -17.323645
   1.37943    -17.323645
   1.38296    -17.323646
   1.38649    -17.323648
   1.39002    -17.323648
   1.39355    -17.323649
   1.39708    -17.323649
   1.40061    -17.323649
   1.40414    -17.323649
   1.40767    -17.323650
   1.41120    -17.323648
   1.41473    -17.323648
   1.41826    -17.323645
   1.42179    -17.323645
   1.42532    -17.323645
   1.42885    -17.323647
   1.43238    -17.323647
   1.43591    -17.323651
   1.43944    -17.323650
   1.44297    -17.323648
   1.44650    -17.323647
   1.45003    -17.323644
   1.45356    -17.323642
   1.45709    -17.323642
   1.46062    -17.323644
   1.46415    -17.323644
   1.46768    -17.323644
   1.47121    -17.323639
   1.47474    -17.323639
   1.47827    -17.323638
   1.48180    -17.323643
   1.48533    -17.323643
   1.48533    -17.323659
   1.48886    -17.323658
   1.49239    -17.323656
   1.49592    -17.323651
   1.49945    -17.323648
   1.50298    -17.323645
   1.50651    -17.323645
   1.51004    -17.323645
   1.51357    -17.323646
   1.51710    -17.323646
   1.52063    -17.323646
   1.52416    -17.323646
   1.52769    -17.323647
   1.53122    -17.323647
   1.53475    -17.323644
   1.53828    -17.323646
   1.54181    -17.323647
   1.54534    -17.323648
   1.54887    -17.323650
   1.55240    -17.323648
   1.55593    -17.323647
   1.55946    -17.323647
   1.56299    -17.323649
   1.56652    -17.323648
   1.57005    -17.323649
   1.57358    -17.323649
   1.57710    -17.323652
   1.58063    -17.323651
   1.58416    -17.323647
   1.58769    -17.323647
   1.59122    -17.323648
   1.59475    -17.323647
   1.59828    -17.323647
   1.60181    -17.323646
   1.60534    -17.323646
   1.60887    -17.323648
   1.61240    -17.323646
   1.61593    -17.323651
   1.61946    -17.323651
   1.62299    -17.323652
   1.62652    -17.323650
   1.63005    -17.323651
   1.63358    -17.323653
   1.63711    -17.323656
   1.64064    -17.323655
   1.64417    -17.323658
   1.64770    -17.323657
   1.65123    -17.323655
   1.65476    -17.323655
   1.65829    -17.323651
   1.66182    -17.323649
   1.66535    -17.323649
   1.66888    -17.323650
   1.67241    -17.323650
   1.67594    -17.323650
   1.67947    -17.323649
   1.68300    -17.323648
   1.68653    -17.323647
   1.69006    -17.323649
   1.69359    -17.323650
 
 
# Band-Index    6
   1.69359    -14.413090
   1.69006    -14.413090
   1.68653    -14.413088
   1.68300    -14.413086
   1.67947    -14.413085
   1.67594    -14.413087
   1.67241    -14.413087
   1.66888    -14.413087
   1.66535    -14.413087
   1.66182    -14.413086
   1.65829    -14.413090
   1.65476    -14.413092
   1.65123    -14.413092
   1.64770    -14.413100
   1.64417    -14.413100
   1.64064    -14.413097
   1.63711    -14.413097
   1.63358    -14.413094
   1.63005    -14.413093
   1.62652    -14.413093
   1.62299    -14.413092
   1.61946    -14.413089
   1.61593    -14.413089
   1.61240    -14.413088
   1.60887    -14.413088
   1.60534    -14.413087
   1.60181    -14.413087
   1.59828    -14.413088
   1.59475    -14.413088
   1.59122    -14.413088
   1.58769    -14.413088
   1.58416    -14.413088
   1.58063    -14.413089
   1.57710    -14.413089
   1.57358    -14.413087
   1.57005    -14.413088
   1.56652    -14.413089
   1.56299    -14.413092
   1.55946    -14.413091
   1.55593    -14.413091
   1.55240    -14.413091
   1.54887    -14.413092
   1.54534    -14.413091
   1.54181    -14.413089
   1.53828    -14.413092
   1.53475    -14.413092
   1.53122    -14.413091
   1.52769    -14.413092
   1.52416    -14.413090
   1.52063    -14.413091
   1.51710    -14.413091
   1.51357    -14.413091
   1.51004    -14.413091
   1.50651    -14.413091
   1.50298    -14.413091
   1.49945    -14.413093
   1.49592    -14.413096
   1.49239    -14.413100
   1.48886    -14.413102
   1.48533    -14.413103
   1.48533    -14.413083
   1.48180    -14.413083
   1.47827    -14.413081
   1.47474    -14.413082
   1.47121    -14.413081
   1.46768    -14.413083
   1.46415    -14.413083
   1.46062    -14.413083
   1.45709    -14.413082
   1.45356    -14.413082
   1.45003    -14.413087
   1.44650    -14.413089
   1.44297    -14.413089
   1.43944    -14.413095
   1.43591    -14.413096
   1.43238    -14.413094
   1.42885    -14.413094
   1.42532    -14.413095
   1.42179    -14.413093
   1.41826    -14.413092
   1.41473    -14.413092
   1.41120    -14.413092
   1.40767    -14.413093
   1.40414    -14.413093
   1.40061    -14.413093
   1.39708    -14.413092
   1.39355    -14.413092
   1.39002    -14.413092
   1.38649    -14.413092
   1.38296    -14.413093
   1.37943    -14.413093
   1.37591    -14.413093
   1.37238    -14.413094
   1.36885    -14.413094
   1.36532    -14.413092
   1.36179    -14.413093
   1.35826    -14.413092
   1.35473    -14.413094
   1.35120    -14.413092
   1.34767    -14.413092
   1.34414    -14.413093
   1.34061    -14.413092
   1.33708    -14.413089
   1.33355    -14.413088
   1.33002    -14.413088
   1.32649    -14.413088
   1.32296    -14.413090
   1.31943    -14.413092
   1.31590    -14.413091
   1.31237    -14.413093
   1.30884    -14.413093
   1.30531    -14.413093
   1.30178    -14.413095
   1.29825    -14.413095
   1.29472    -14.413094
   1.29119    -14.413095
   1.28766    -14.413097
   1.28413    -14.413101
   1.28060    -14.413102
   1.27707    -14.413103
   1.27707    -14.413103
   1.25542    -14.411995
   1.23378    -14.408686
   1.21213    -14.403182
   1.19049    -14.395482
   1.16884    -14.385576
   1.14720    -14.373484
   1.12555    -14.359172
   1.10391    -14.342676
   1.08226    -14.323986
   1.06062    -14.303102
   1.03897    -14.280026
   1.01733    -14.254746
   0.99568    -14.227282
   0.97404    -14.197630
   0.95239    -14.165787
   0.93075    -14.131757
   0.90910    -14.095539
   0.88746    -14.057134
   0.86581    -14.016549
   0.84417    -13.973794
   0.82252    -13.928859
   0.80087    -13.881753
   0.77923    -13.832467
   0.75758    -13.781025
   0.73594    -13.727416
   0.71429    -13.671652
   0.69265    -13.613716
   0.67100    -13.553645
   0.64936    -13.491406
   0.62771    -13.427020
   0.60607    -13.360511
   0.58442    -13.291847
   0.56278    -13.221050
   0.54113    -13.148146
   0.51949    -13.073118
   0.49784    -13.107253
   0.47620    -13.210150
   0.45455    -13.325345
   0.43291    -13.450720
   0.41126    -13.584243
   0.38961    -13.724170
   0.36797    -13.869001
   0.34632    -14.017515
   0.32468    -14.168748
   0.30303    -14.321863
   0.28139    -14.476215
   0.25974    -14.631277
   0.23810    -14.786629
   0.21645    -14.761013
   0.19481    -14.743349
   0.17316    -14.756219
   0.15152    -14.800864
   0.12987    -14.873140
   0.10823    -14.966256
   0.08658    -15.073691
   0.06494    -15.190444
   0.04329    -15.313077
   0.02165    -15.439273
   0.00000    -15.566140
 
 
# Band-Index    7
   0.00000    -12.993630
   0.02165    -13.112561
   0.04329    -13.226969
   0.06494    -13.333941
   0.08658    -13.431204
   0.10823    -13.515280
   0.12987    -13.581247
   0.15152    -13.622608
   0.17316    -13.632584
   0.19481    -13.607127
   0.21645    -13.547525
   0.23810    -13.459569
   0.25974    -13.350371
   0.28139    -13.225981
   0.30303    -13.090842
   0.32468    -12.947988
   0.34632    -12.799495
   0.36797    -12.646864
   0.38961    -12.578760
   0.41126    -12.666387
   0.43291    -12.751922
   0.45455    -12.835363
   0.47620    -12.916727
   0.49784    -12.995976
   0.51949    -13.018750
   0.54113    -12.946233
   0.56278    -12.890512
   0.58442    -12.851447
   0.60607    -12.827841
   0.62771    -12.817840
   0.64936    -12.819239
   0.67100    -12.829807
   0.69265    -12.847508
   0.71429    -12.870621
   0.73594    -12.897674
   0.75758    -12.927515
   0.77923    -12.959218
   0.80087    -12.992015
   0.82252    -13.025328
   0.84417    -13.058679
   0.86581    -13.091688
   0.88746    -13.124045
   0.90910    -13.155497
   0.93075    -13.185835
   0.95239    -13.214900
   0.97404    -13.242548
   0.99568    -13.268646
   1.01733    -13.293084
   1.03897    -13.315838
   1.06062    -13.336782
   1.08226    -13.355893
   1.10391    -13.373099
   1.12555    -13.388370
   1.14720    -13.401677
   1.16884    -13.412976
   1.19049    -13.422256
   1.21213    -13.429488
   1.23378    -13.434656
   1.25542    -13.437784
   1.27707    -13.438831
   1.27707    -13.438831
   1.28060    -13.438830
   1.28413    -13.438827
   1.28766    -13.438822
   1.29119    -13.438810
   1.29472    -13.438808
   1.29825    -13.438809
   1.30178    -13.438808
   1.30531    -13.438810
   1.30884    -13.438810
   1.31237    -13.438809
   1.31590    -13.438810
   1.31943    -13.438812
